epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1966.73,0.92702,0.49866,0.91247,0.96995,0.94561,0.97667,0.69514,1.17564,0.49701,0.94032,0.0007657,0.0007657,0.0007657
73,1993.7,0.91583,0.47543,0.90977,0.97315,0.93595,0.97771,0.64671,1.34015,0.53163,0.98525,0.0007624,0.0007624,0.0007624
74,2020.25,0.94096,0.49704,0.91712,0.9593,0.92592,0.96572,0.63375,1.33882,0.56567,0.97871,0.0007591,0.0007591,0.0007591
75,2047.51,0.90621,0.47896,0.90311,0.96364,0.94782,0.97413,0.64744,1.3279,0.52586,0.98009,0.0007558,0.0007558,0.0007558
76,2074.91,0.89834,0.47894,0.90832,0.96888,0.93178,0.97232,0.67006,1.2309,0.52955,0.95095,0.0007525,0.0007525,0.0007525
77,2102.19,0.93094,0.49012,0.91359,0.97664,0.92057,0.9717,0.59295,1.48148,0.57797,1.02317,0.0007492,0.0007492,0.0007492
78,2129.37,0.90131,0.48036,0.90671,0.96684,0.92002,0.97018,0.60239,1.45508,0.56334,1.01332,0.0007459,0.0007459,0.0007459
79,2158,0.89998,0.48103,0.90551,0.95235,0.93273,0.97187,0.65383,1.30367,0.54423,0.96883,0.0007426,0.0007426,0.0007426
80,2185.57,0.90895,0.47339,0.90252,0.96208,0.941,0.9775,0.68884,1.22558,0.50005,0.95929,0.0007393,0.0007393,0.0007393
81,2212.83,0.89366,0.47302,0.90846,0.96791,0.95199,0.98007,0.71157,1.16321,0.48023,0.93709,0.000736,0.000736,0.000736
82,2239.72,0.90345,0.4696,0.90767,0.97383,0.93756,0.97385,0.68377,1.23233,0.50778,0.9475,0.0007327,0.0007327,0.0007327
83,2266.53,0.91645,0.47283,0.91243,0.97537,0.95118,0.97909,0.63516,1.36629,0.52348,0.99225,0.0007294,0.0007294,0.0007294
84,2292.93,0.88679,0.46749,0.90455,0.96874,0.95171,0.97935,0.70402,1.16444,0.48325,0.93652,0.0007261,0.0007261,0.0007261
