epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,3067.08,0.91516,0.49327,0.92585,0.81925,0.70721,0.75668,0.52663,1.24333,0.62741,1.03589,0.000202039,0.000202039,0.000202039
71,3112.61,0.91114,0.48337,0.92498,0.80335,0.7183,0.75049,0.50974,1.34339,0.63827,1.06483,0.000200938,0.000200938,0.000200938
72,3155.99,0.91434,0.4958,0.92376,0.79513,0.68734,0.73347,0.49712,1.32638,0.65732,1.0615,0.000199838,0.000199838,0.000199838
73,3198.81,0.91111,0.49298,0.92787,0.78256,0.73768,0.76476,0.53336,1.23932,0.63392,1.03804,0.000198737,0.000198737,0.000198737
74,3243.14,0.90938,0.49168,0.92468,0.81016,0.71048,0.75124,0.51876,1.27467,0.60901,1.05524,0.000197636,0.000197636,0.000197636
75,3286.75,0.89644,0.48491,0.92282,0.78294,0.71391,0.75295,0.52181,1.27047,0.62918,1.05069,0.000196535,0.000196535,0.000196535
76,3332.64,0.90714,0.48462,0.92075,0.82573,0.70102,0.73861,0.50534,1.33543,0.65284,1.06269,0.000195434,0.000195434,0.000195434
77,3375.77,0.89784,0.48197,0.91867,0.84119,0.69622,0.75149,0.52884,1.29539,0.62925,1.05222,0.000194333,0.000194333,0.000194333
78,3418.55,0.90463,0.48621,0.92017,0.79129,0.69428,0.70609,0.49816,1.27611,0.64087,1.04635,0.000193232,0.000193232,0.000193232
79,3461.26,0.89486,0.46981,0.92048,0.8188,0.6852,0.72234,0.50847,1.23115,0.63517,1.04016,0.000192131,0.000192131,0.000192131
80,3506.7,0.87895,0.47535,0.91525,0.81203,0.71963,0.74814,0.52051,1.25347,0.61169,1.04409,0.00019103,0.00019103,0.00019103
81,3550.4,0.89387,0.47616,0.92264,0.84749,0.67321,0.74644,0.51821,1.26692,0.63144,1.04762,0.00018993,0.00018993,0.00018993
82,3593.27,0.89106,0.47393,0.91832,0.82954,0.69906,0.76017,0.53289,1.22502,0.61014,1.03604,0.000188829,0.000188829,0.000188829
83,3636.5,0.89239,0.47015,0.91373,0.73658,0.69876,0.72992,0.4999,1.29611,0.63058,1.05633,0.000187728,0.000187728,0.000187728
84,3681.82,0.86819,0.46366,0.91169,0.80172,0.69946,0.74416,0.51016,1.29846,0.63294,1.05375,0.000186627,0.000186627,0.000186627
85,3725.39,0.87985,0.46384,0.913,0.80469,0.7045,0.75984,0.53033,1.33804,0.63293,1.06823,0.000185526,0.000185526,0.000185526
86,3768.11,0.86515,0.46056,0.90791,0.76067,0.71249,0.74507,0.50521,1.3657,0.65333,1.08257,0.000184425,0.000184425,0.000184425
87,3811.19,0.86146,0.46329,0.909,0.77575,0.71822,0.76539,0.52871,1.32144,0.63101,1.06628,0.000183324,0.000183324,0.000183324
88,3853.61,0.86354,0.45769,0.90992,0.81647,0.67856,0.73347,0.5106,1.26346,0.63228,1.05371,0.000182223,0.000182223,0.000182223
89,3899.21,0.85116,0.45593,0.90527,0.78244,0.69745,0.74096,0.51685,1.2947,0.6299,1.06345,0.000181123,0.000181123,0.000181123
90,3943.41,0.85557,0.45299,0.90542,0.75775,0.71749,0.74029,0.52825,1.20408,0.61018,1.03301,0.000180022,0.000180022,0.000180022
91,3986.3,0.85859,0.45161,0.91216,0.79765,0.67676,0.73236,0.51587,1.26127,0.6254,1.05058,0.000178921,0.000178921,0.000178921
92,4029.23,0.86371,0.45729,0.91123,0.82712,0.68969,0.73257,0.50573,1.3143,0.6389,1.0699,0.00017782,0.00017782,0.00017782
93,4074.11,0.85826,0.45713,0.90531,0.82824,0.67424,0.72736,0.52053,1.21175,0.61786,1.03719,0.000176719,0.000176719,0.000176719
94,4117.92,0.84594,0.44742,0.90267,0.82228,0.6906,0.73297,0.50877,1.28463,0.63052,1.05865,0.000175618,0.000175618,0.000175618
95,4159.94,0.85716,0.45327,0.91224,0.82387,0.6893,0.7447,0.52441,1.26324,0.61505,1.05175,0.000174517,0.000174517,0.000174517
96,4203.19,0.83379,0.43941,0.90396,0.82053,0.69494,0.74215,0.53482,1.21123,0.6146,1.03701,0.000173416,0.000173416,0.000173416
97,4248.16,0.84425,0.45186,0.90248,0.85361,0.70242,0.75544,0.52413,1.32822,0.64883,1.0698,0.000172316,0.000172316,0.000172316
98,4291.54,0.83698,0.44665,0.90004,0.84958,0.66032,0.75202,0.52786,1.25137,0.62237,1.04922,0.000171215,0.000171215,0.000171215
99,4333.85,0.83715,0.44982,0.90064,0.84423,0.70477,0.76311,0.54332,1.18934,0.59835,1.0357,0.000170114,0.000170114,0.000170114
100,4377.42,0.83067,0.4416,0.90104,0.84909,0.68398,0.75087,0.53989,1.23418,0.61395,1.04394,0.000169013,0.000169013,0.000169013
101,4422.63,0.83151,0.44376,0.89952,0.83579,0.71146,0.75337,0.53321,1.22578,0.59743,1.03699,0.000167912,0.000167912,0.000167912
102,4465.4,0.82344,0.43733,0.89188,0.854,0.6731,0.73999,0.51424,1.29002,0.62801,1.05654,0.000166811,0.000166811,0.000166811
103,4508.17,0.81949,0.43412,0.89451,0.78629,0.70723,0.74791,0.53558,1.2304,0.60376,1.03969,0.00016571,0.00016571,0.00016571
104,4553.6,0.81898,0.43508,0.89294,0.83199,0.69387,0.73887,0.52357,1.24307,0.61017,1.0403,0.000164609,0.000164609,0.000164609
