epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,22813,0.46081,0.84365,0.92467,0.94858,0.88372,0.93561,0.79298,0.44519,0.78027,0.92064,7.33755e-05,7.33755e-05,7.33755e-05
181,22939.3,0.45745,0.83975,0.92564,0.94802,0.88337,0.93552,0.79332,0.44496,0.77998,0.92062,6.8454e-05,6.8454e-05,6.8454e-05
182,23064.9,0.46267,0.8549,0.92799,0.9475,0.88157,0.93357,0.79373,0.44491,0.77949,0.92054,6.37649e-05,6.37649e-05,6.37649e-05
183,23191.6,0.45845,0.84772,0.92763,0.94764,0.88172,0.93349,0.79325,0.44478,0.77931,0.92042,5.93093e-05,5.93093e-05,5.93093e-05
184,23317.9,0.46296,0.83824,0.92642,0.94696,0.88214,0.93334,0.79344,0.44464,0.77917,0.92034,5.50882e-05,5.50882e-05,5.50882e-05
185,23444,0.45693,0.83647,0.92577,0.94695,0.8822,0.93352,0.79365,0.44455,0.77929,0.92017,5.11027e-05,5.11027e-05,5.11027e-05
186,23569.5,0.46327,0.83087,0.92614,0.94653,0.88234,0.93396,0.79378,0.44438,0.77893,0.92011,4.73538e-05,4.73538e-05,4.73538e-05
187,23695.2,0.46133,0.83324,0.92546,0.94574,0.88336,0.93411,0.79418,0.44422,0.77862,0.92009,4.38424e-05,4.38424e-05,4.38424e-05
188,23821.5,0.46356,0.84664,0.92275,0.94584,0.88344,0.93419,0.79463,0.4441,0.7783,0.91997,4.05694e-05,4.05694e-05,4.05694e-05
189,23950.7,0.45849,0.82234,0.92314,0.94577,0.88327,0.93419,0.79449,0.444,0.77829,0.91991,3.75356e-05,3.75356e-05,3.75356e-05
190,24078,0.46044,0.83769,0.92425,0.94567,0.88354,0.93432,0.79506,0.44395,0.77828,0.9198,3.47418e-05,3.47418e-05,3.47418e-05
191,24207.2,0.42954,0.65452,0.93147,0.94717,0.88532,0.93419,0.79508,0.44398,0.77801,0.91999,3.21885e-05,3.21885e-05,3.21885e-05
192,24335.4,0.42221,0.6457,0.92864,0.94693,0.88546,0.93422,0.79488,0.44417,0.77715,0.92004,2.98766e-05,2.98766e-05,2.98766e-05
193,24462.2,0.42449,0.6493,0.92805,0.94661,0.88573,0.93426,0.79502,0.44419,0.77716,0.92002,2.78064e-05,2.78064e-05,2.78064e-05
