epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,1166.54,1.161,0.50557,1.16538,0.84931,0.85686,0.86317,0.58602,1.39886,0.67697,1.37248,0.0001882,0.0001882,0.0001882
84,1178.9,1.14614,0.49985,1.15583,0.85958,0.84951,0.87636,0.60591,1.35944,0.66287,1.32881,0.0001783,0.0001783,0.0001783
85,1194.45,1.11533,0.4923,1.13153,0.87949,0.84848,0.88204,0.61152,1.32653,0.66183,1.31256,0.0001684,0.0001684,0.0001684
86,1207.23,1.13649,0.49575,1.14553,0.88829,0.85895,0.89468,0.62129,1.32134,0.63788,1.3222,0.0001585,0.0001585,0.0001585
87,1220.36,1.11056,0.49215,1.14727,0.85753,0.8514,0.87456,0.59424,1.36139,0.68286,1.34332,0.0001486,0.0001486,0.0001486
88,1235.87,1.09555,0.48672,1.13866,0.87822,0.8438,0.88248,0.60661,1.36346,0.6593,1.34,0.0001387,0.0001387,0.0001387
89,1249,1.108,0.48914,1.13715,0.89037,0.84523,0.87335,0.60195,1.36726,0.67838,1.35654,0.0001288,0.0001288,0.0001288
90,1264.51,1.10735,0.48503,1.13805,0.87748,0.85227,0.87277,0.59769,1.34812,0.67506,1.33562,0.0001189,0.0001189,0.0001189
91,1278.03,1.10588,0.45139,1.20052,0.86962,0.85673,0.87252,0.60335,1.32876,0.66339,1.31856,0.000109,0.000109,0.000109
92,1291.02,1.09157,0.44151,1.18788,0.88127,0.85991,0.88801,0.63285,1.29607,0.62676,1.2939,9.91e-05,9.91e-05,9.91e-05
93,1306.62,1.0803,0.4456,1.18116,0.88336,0.85931,0.88213,0.61554,1.32974,0.66811,1.32169,8.92e-05,8.92e-05,8.92e-05
94,1320.01,1.0525,0.43509,1.16639,0.87306,0.83976,0.88181,0.61973,1.29374,0.64889,1.29215,7.93e-05,7.93e-05,7.93e-05
95,1334.86,1.05854,0.43727,1.1668,0.86186,0.83861,0.8785,0.60678,1.30933,0.67652,1.3068,6.94e-05,6.94e-05,6.94e-05
96,1347.66,1.05805,0.43298,1.16199,0.86894,0.83612,0.88215,0.61172,1.29167,0.65948,1.2981,5.95e-05,5.95e-05,5.95e-05
97,1363.13,1.05358,0.43445,1.16827,0.88213,0.83676,0.88091,0.61654,1.28475,0.66314,1.28723,4.96e-05,4.96e-05,4.96e-05
98,1375.97,1.04741,0.43241,1.16384,0.86586,0.83465,0.87916,0.61801,1.29555,0.66667,1.29351,3.97e-05,3.97e-05,3.97e-05
99,1389.05,1.03241,0.42579,1.15134,0.87185,0.8358,0.87839,0.61341,1.30539,0.66576,1.30556,2.98e-05,2.98e-05,2.98e-05
100,1404.12,1.04857,0.43115,1.16479,0.87131,0.83998,0.87986,0.61515,1.2957,0.66403,1.30112,1.99e-05,1.99e-05,1.99e-05
